Member_number,Date,itemDescription,year,month,day,day_of_week
1093,11/3/2023,beans,2023,11,3,4
1036,6/20/2023,eggs,2023,6,20,1
1036,6/20/2023,milk,2023,6,20,1
1036,6/20/2023,jam,2023,6,20,1
1064,7/24/2023,cheese,2023,7,24,0
1064,7/24/2023,spinach,2023,7,24,0
1064,7/24/2023,milk,2023,7,24,0
1064,7/24/2023,rice,2023,7,24,0
1056,8/8/2023,jam,2023,8,8,1
1056,8/8/2023,milk,2023,8,8,1
1074,9/20/2023,apples,2023,9,20,2
1074,9/20/2023,eggs,2023,9,20,2
1074,9/20/2023,milk,2023,9,20,2
1074,9/20/2023,jam,2023,9,20,2
1074,9/20/2023,bread,2023,9,20,2
1093,10/26/2023,eggs,2023,10,26,3
1093,10/26/2023,apples,2023,10,26,3
1093,10/26/2023,cheese,2023,10,26,3
1093,10/26/2023,oranges,2023,10,26,3
1081,12/10/2023,beans,2023,12,10,6
1081,12/10/2023,yogurt,2023,12,10,6
1081,12/10/2023,eggs,2023,12,10,6
1081,12/10/2023,milk,2023,12,10,6
1081,12/10/2023,spinach,2023,12,10,6
1073,10/9/2023,jam,2023,10,9,0
1073,10/9/2023,rice,2023,10,9,0
1073,10/9/2023,oranges,2023,10,9,0
1073,10/9/2023,eggs,2023,10,9,0
1045,7/27/2023,cereal,2023,7,27,3
1045,7/27/2023,pasta,2023,7,27,3
1022,7/16/2023,cereal,2023,7,16,6
1022,7/16/2023,yogurt,2023,7,16,6
1022,7/16/2023,spinach,2023,7,16,6
1022,7/16/2023,rice,2023,7,16,6
1022,7/16/2023,butter,2023,7,16,6
1034,9/7/2023,jam,2023,9,7,3
1034,9/7/2023,cereal,2023,9,7,3
1034,9/7/2023,cheese,2023,9,7,3
1034,9/7/2023,eggs,2023,9,7,3
1034,9/7/2023,beans,2023,9,7,3
1065,2/1/2023,spinach,2023,2,1,2
1065,2/1/2023,apples,2023,2,1,2
1065,2/1/2023,yogurt,2023,2,1,2
1065,2/1/2023,milk,2023,2,1,2
1065,2/1/2023,butter,2023,2,1,2
1065,2/1/2023,pasta,2023,2,1,2
1060,7/9/2023,eggs,2023,7,9,6
1060,7/9/2023,apples,2023,7,9,6
1060,7/9/2023,rice,2023,7,9,6
1089,7/9/2023,milk,2023,7,9,6
1089,7/9/2023,oranges,2023,7,9,6
1089,7/9/2023,cheese,2023,7,9,6
1034,7/21/2023,pasta,2023,7,21,4
1034,7/21/2023,cereal,2023,7,21,4
1034,7/21/2023,beans,2023,7,21,4
1034,7/21/2023,eggs,2023,7,21,4
1034,7/21/2023,yogurt,2023,7,21,4
1026,10/15/2023,pasta,2023,10,15,6
1026,10/15/2023,spinach,2023,10,15,6
1026,10/15/2023,yogurt,2023,10,15,6
1026,10/15/2023,apples,2023,10,15,6
1026,10/15/2023,jam,2023,10,15,6
1026,10/15/2023,rice,2023,10,15,6
1070,6/23/2023,jam,2023,6,23,4
1070,6/23/2023,milk,2023,6,23,4
1070,6/23/2023,eggs,2023,6,23,4
1090,7/18/2023,spinach,2023,7,18,1
1090,7/18/2023,rice,2023,7,18,1
1090,7/18/2023,jam,2023,7,18,1
1090,7/18/2023,milk,2023,7,18,1
1090,7/18/2023,butter,2023,7,18,1
1043,9/1/2023,jam,2023,9,1,4
1043,9/1/2023,beans,2023,9,1,4
1058,11/27/2023,eggs,2023,11,27,0
1058,11/27/2023,pasta,2023,11,27,0
1058,11/27/2023,beans,2023,11,27,0
1058,11/27/2023,chicken,2023,11,27,0
1058,11/27/2023,spinach,2023,11,27,0
1041,5/19/2023,beans,2023,5,19,4
1041,5/19/2023,milk,2023,5,19,4
1041,5/19/2023,apples,2023,5,19,4
1070,6/18/2023,pasta,2023,6,18,6
1070,6/18/2023,apples,2023,6,18,6
1070,6/18/2023,eggs,2023,6,18,6
1070,6/18/2023,beans,2023,6,18,6
1070,6/18/2023,rice,2023,6,18,6
1070,6/18/2023,bread,2023,6,18,6
1052,2/21/2023,pasta,2023,2,21,1
1052,2/21/2023,chicken,2023,2,21,1
1052,2/21/2023,jam,2023,2,21,1
1052,2/21/2023,milk,2023,2,21,1
1052,2/21/2023,rice,2023,2,21,1
1060,10/30/2023,rice,2023,10,30,0
1060,10/30/2023,spinach,2023,10,30,0
1060,10/30/2023,cheese,2023,10,30,0
1097,10/7/2023,apples,2023,10,7,5
1097,10/7/2023,butter,2023,10,7,5
1045,4/25/2023,butter,2023,4,25,1
1045,4/25/2023,spinach,2023,4,25,1
1045,4/25/2023,apples,2023,4,25,1
1045,4/25/2023,chicken,2023,4,25,1
1045,4/25/2023,beans,2023,4,25,1
1045,4/25/2023,eggs,2023,4,25,1
1088,8/25/2023,bread,2023,8,25,4
1088,8/25/2023,eggs,2023,8,25,4
1002,9/12/2023,oranges,2023,9,12,1
1002,9/12/2023,jam,2023,9,12,1
1002,9/12/2023,apples,2023,9,12,1
1007,8/30/2023,cheese,2023,8,30,2
1007,8/30/2023,yogurt,2023,8,30,2
1007,8/30/2023,spinach,2023,8,30,2
1000,2/18/2023,chicken,2023,2,18,5
1000,2/18/2023,rice,2023,2,18,5
1000,2/18/2023,apples,2023,2,18,5
1000,2/18/2023,oranges,2023,2,18,5
1070,12/31/2023,chicken,2023,12,31,6
1070,12/31/2023,jam,2023,12,31,6
1049,5/21/2023,eggs,2023,5,21,6
1049,5/21/2023,butter,2023,5,21,6
1049,5/21/2023,jam,2023,5,21,6
1049,5/21/2023,yogurt,2023,5,21,6
1049,5/21/2023,milk,2023,5,21,6
1049,5/21/2023,apples,2023,5,21,6
1025,10/31/2023,cheese,2023,10,31,1
1025,10/31/2023,spinach,2023,10,31,1
1025,10/31/2023,oranges,2023,10,31,1
1025,10/31/2023,apples,2023,10,31,1
1023,6/15/2023,yogurt,2023,6,15,3
1023,6/15/2023,jam,2023,6,15,3
1023,6/15/2023,pasta,2023,6,15,3
1023,6/15/2023,rice,2023,6,15,3
1081,3/26/2023,yogurt,2023,3,26,6
1081,3/26/2023,pasta,2023,3,26,6
1081,3/26/2023,milk,2023,3,26,6
1081,3/26/2023,cereal,2023,3,26,6
1081,3/26/2023,apples,2023,3,26,6
1026,4/8/2023,butter,2023,4,8,5
1026,4/8/2023,oranges,2023,4,8,5
1026,4/8/2023,jam,2023,4,8,5
1026,4/8/2023,pasta,2023,4,8,5
1026,4/8/2023,rice,2023,4,8,5
1026,4/8/2023,beans,2023,4,8,5
1080,6/3/2023,eggs,2023,6,3,5
1080,6/3/2023,apples,2023,6,3,5
1073,5/15/2023,yogurt,2023,5,15,0
1073,5/15/2023,beans,2023,5,15,0
1073,5/15/2023,butter,2023,5,15,0
1073,5/15/2023,spinach,2023,5,15,0
1073,5/15/2023,cheese,2023,5,15,0
1073,5/15/2023,jam,2023,5,15,0
1082,7/31/2023,pasta,2023,7,31,0
1082,7/31/2023,milk,2023,7,31,0
1082,7/31/2023,rice,2023,7,31,0
1082,7/31/2023,oranges,2023,7,31,0
1082,7/31/2023,butter,2023,7,31,0
1079,7/29/2023,beans,2023,7,29,5
1079,7/29/2023,bread,2023,7,29,5
1079,7/29/2023,apples,2023,7,29,5
1079,7/29/2023,spinach,2023,7,29,5
1079,7/29/2023,chicken,2023,7,29,5
1028,4/22/2023,eggs,2023,4,22,5
1028,4/22/2023,rice,2023,4,22,5
1028,4/22/2023,butter,2023,4,22,5
1028,4/22/2023,bread,2023,4,22,5
1013,7/19/2023,jam,2023,7,19,2
1013,7/19/2023,cereal,2023,7,19,2
1098,10/20/2023,butter,2023,10,20,4
1098,10/20/2023,apples,2023,10,20,4
1099,5/7/2023,rice,2023,5,7,6
1099,5/7/2023,milk,2023,5,7,6
1099,5/7/2023,pasta,2023,5,7,6
1099,5/7/2023,spinach,2023,5,7,6
1099,5/7/2023,bread,2023,5,7,6
1099,5/7/2023,butter,2023,5,7,6
1024,4/26/2023,milk,2023,4,26,2
1024,4/26/2023,spinach,2023,4,26,2
1024,4/26/2023,eggs,2023,4,26,2
1060,12/7/2023,yogurt,2023,12,7,3
1060,12/7/2023,oranges,2023,12,7,3
1060,12/7/2023,beans,2023,12,7,3
1060,12/7/2023,eggs,2023,12,7,3
1060,12/7/2023,cheese,2023,12,7,3
1035,10/1/2023,milk,2023,10,1,6
1035,10/1/2023,bread,2023,10,1,6
1072,10/7/2023,butter,2023,10,7,5
1072,10/7/2023,pasta,2023,10,7,5
1072,10/7/2023,bread,2023,10,7,5
1072,10/7/2023,spinach,2023,10,7,5
1055,9/10/2023,eggs,2023,9,10,6
1055,9/10/2023,bread,2023,9,10,6
1055,9/10/2023,butter,2023,9,10,6
1055,9/10/2023,milk,2023,9,10,6
1055,9/10/2023,chicken,2023,9,10,6
1055,9/10/2023,cheese,2023,9,10,6
1013,7/25/2023,milk,2023,7,25,1
1013,7/25/2023,rice,2023,7,25,1
1083,12/30/2023,beans,2023,12,30,5
1083,12/30/2023,spinach,2023,12,30,5
1083,12/30/2023,butter,2023,12,30,5
1083,12/30/2023,bread,2023,12,30,5
1083,12/30/2023,pasta,2023,12,30,5
1083,12/30/2023,milk,2023,12,30,5
1083,3/24/2023,jam,2023,3,24,4
1083,3/24/2023,chicken,2023,3,24,4
1071,8/2/2023,spinach,2023,8,2,2
1071,8/2/2023,butter,2023,8,2,2
1071,8/2/2023,apples,2023,8,2,2
1071,8/2/2023,chicken,2023,8,2,2
1071,8/2/2023,bread,2023,8,2,2
1095,2/7/2023,rice,2023,2,7,1
1095,2/7/2023,bread,2023,2,7,1
1095,2/7/2023,eggs,2023,2,7,1
1095,2/7/2023,milk,2023,2,7,1
1095,2/7/2023,jam,2023,2,7,1
1095,2/7/2023,butter,2023,2,7,1
1098,4/13/2023,chicken,2023,4,13,3
1098,4/13/2023,pasta,2023,4,13,3
1098,4/13/2023,cereal,2023,4,13,3
1098,4/13/2023,milk,2023,4,13,3
1070,5/14/2023,bread,2023,5,14,6
1070,5/14/2023,eggs,2023,5,14,6
1070,5/14/2023,cereal,2023,5,14,6
1025,2/8/2023,bread,2023,2,8,2
1025,2/8/2023,pasta,2023,2,8,2
1025,2/8/2023,oranges,2023,2,8,2
1025,2/8/2023,rice,2023,2,8,2
1025,2/8/2023,beans,2023,2,8,2
1012,9/6/2023,butter,2023,9,6,2
1012,9/6/2023,eggs,2023,9,6,2
1012,9/6/2023,chicken,2023,9,6,2
1012,9/6/2023,apples,2023,9,6,2
1012,9/6/2023,bread,2023,9,6,2
1012,9/6/2023,spinach,2023,9,6,2
1041,9/4/2023,yogurt,2023,9,4,0
1041,9/4/2023,pasta,2023,9,4,0
1011,9/11/2023,eggs,2023,9,11,0
1011,9/11/2023,jam,2023,9,11,0
1090,2/20/2023,beans,2023,2,20,0
1090,2/20/2023,milk,2023,2,20,0
1090,2/20/2023,bread,2023,2,20,0
1090,2/20/2023,jam,2023,2,20,0
1090,2/20/2023,yogurt,2023,2,20,0
1090,2/20/2023,oranges,2023,2,20,0
1085,1/3/2023,spinach,2023,1,3,1
1085,1/3/2023,chicken,2023,1,3,1
1085,1/3/2023,yogurt,2023,1,3,1
1083,2/15/2023,butter,2023,2,15,2
1083,2/15/2023,spinach,2023,2,15,2
1083,2/15/2023,jam,2023,2,15,2
1083,2/15/2023,chicken,2023,2,15,2
1058,11/20/2023,cereal,2023,11,20,0
1058,11/20/2023,jam,2023,11,20,0
1058,11/20/2023,oranges,2023,11,20,0
1058,11/20/2023,pasta,2023,11,20,0
1009,11/8/2023,apples,2023,11,8,2
1009,11/8/2023,oranges,2023,11,8,2
1009,11/8/2023,chicken,2023,11,8,2
1047,9/9/2023,milk,2023,9,9,5
1047,9/9/2023,yogurt,2023,9,9,5
1047,9/9/2023,apples,2023,9,9,5
1047,9/9/2023,eggs,2023,9,9,5
1047,9/9/2023,rice,2023,9,9,5
1009,5/3/2023,cheese,2023,5,3,2
1009,5/3/2023,butter,2023,5,3,2
1009,5/3/2023,bread,2023,5,3,2
1009,5/3/2023,beans,2023,5,3,2
1009,5/3/2023,oranges,2023,5,3,2
1009,5/3/2023,milk,2023,5,3,2
1078,2/26/2023,butter,2023,2,26,6
1078,2/26/2023,cheese,2023,2,26,6
1078,2/26/2023,rice,2023,2,26,6
1078,2/26/2023,milk,2023,2,26,6
1078,2/26/2023,jam,2023,2,26,6
1031,11/25/2023,butter,2023,11,25,5
1031,11/25/2023,cereal,2023,11,25,5
1031,11/25/2023,milk,2023,11,25,5
1006,2/8/2023,butter,2023,2,8,2
1006,2/8/2023,cereal,2023,2,8,2
1006,2/8/2023,eggs,2023,2,8,2
1042,1/27/2023,rice,2023,1,27,4
1042,1/27/2023,beans,2023,1,27,4
1042,1/27/2023,apples,2023,1,27,4
1042,1/27/2023,yogurt,2023,1,27,4
1042,1/27/2023,jam,2023,1,27,4
1049,2/4/2023,chicken,2023,2,4,5
1049,2/4/2023,milk,2023,2,4,5
1049,2/4/2023,cereal,2023,2,4,5
1049,2/4/2023,cheese,2023,2,4,5
1049,2/4/2023,jam,2023,2,4,5
1041,3/31/2023,pasta,2023,3,31,4
1041,3/31/2023,milk,2023,3,31,4
1041,3/31/2023,butter,2023,3,31,4
1041,3/31/2023,bread,2023,3,31,4
1041,3/31/2023,jam,2023,3,31,4
1081,7/6/2023,oranges,2023,7,6,3
1081,7/6/2023,pasta,2023,7,6,3
1081,7/6/2023,cheese,2023,7,6,3
1081,7/6/2023,butter,2023,7,6,3
1090,8/27/2023,chicken,2023,8,27,6
1090,8/27/2023,rice,2023,8,27,6
1090,8/27/2023,pasta,2023,8,27,6
1090,8/27/2023,yogurt,2023,8,27,6
1090,8/27/2023,milk,2023,8,27,6
1090,8/27/2023,spinach,2023,8,27,6
1067,7/3/2023,apples,2023,7,3,0
1067,7/3/2023,rice,2023,7,3,0
1067,7/3/2023,milk,2023,7,3,0
1067,7/3/2023,chicken,2023,7,3,0
1067,7/3/2023,yogurt,2023,7,3,0
1076,4/24/2023,bread,2023,4,24,0
1076,4/24/2023,cereal,2023,4,24,0
1013,10/30/2023,apples,2023,10,30,0
1013,10/30/2023,oranges,2023,10,30,0
1013,10/30/2023,cereal,2023,10,30,0
1013,10/30/2023,beans,2023,10,30,0
1051,4/17/2023,cereal,2023,4,17,0
1051,4/17/2023,cheese,2023,4,17,0
1051,4/17/2023,chicken,2023,4,17,0
1051,4/17/2023,milk,2023,4,17,0
1018,4/5/2023,beans,2023,4,5,2
1018,4/5/2023,pasta,2023,4,5,2
1018,4/5/2023,butter,2023,4,5,2
1018,4/5/2023,oranges,2023,4,5,2
1018,4/5/2023,jam,2023,4,5,2
1049,7/26/2023,cheese,2023,7,26,2
1049,7/26/2023,beans,2023,7,26,2
1049,7/26/2023,cereal,2023,7,26,2
1051,7/7/2023,milk,2023,7,7,4
1051,7/7/2023,apples,2023,7,7,4
1001,9/1/2023,beans,2023,9,1,4
1001,9/1/2023,bread,2023,9,1,4
1010,5/31/2023,butter,2023,5,31,2
1010,5/31/2023,yogurt,2023,5,31,2
1010,5/31/2023,eggs,2023,5,31,2
1010,5/31/2023,bread,2023,5,31,2
1048,9/18/2023,yogurt,2023,9,18,0
1048,9/18/2023,jam,2023,9,18,0
1048,9/18/2023,milk,2023,9,18,0
1048,9/18/2023,bread,2023,9,18,0
1048,9/18/2023,chicken,2023,9,18,0
1056,2/22/2023,bread,2023,2,22,2
1056,2/22/2023,beans,2023,2,22,2
1052,7/29/2023,rice,2023,7,29,5
1052,7/29/2023,bread,2023,7,29,5
1052,7/29/2023,beans,2023,7,29,5
1052,7/29/2023,milk,2023,7,29,5
1052,7/29/2023,butter,2023,7,29,5
1052,7/29/2023,oranges,2023,7,29,5
1017,10/2/2023,bread,2023,10,2,0
1017,10/2/2023,oranges,2023,10,2,0
1017,10/2/2023,apples,2023,10,2,0
1021,4/9/2023,pasta,2023,4,9,6
1021,4/9/2023,butter,2023,4,9,6
1021,4/9/2023,yogurt,2023,4,9,6
1021,4/9/2023,cereal,2023,4,9,6
1021,4/9/2023,beans,2023,4,9,6
1021,4/9/2023,jam,2023,4,9,6
1017,4/28/2023,chicken,2023,4,28,4
1017,4/28/2023,jam,2023,4,28,4
1017,4/28/2023,yogurt,2023,4,28,4
1022,10/12/2023,milk,2023,10,12,3
1022,10/12/2023,bread,2023,10,12,3
1022,10/12/2023,chicken,2023,10,12,3
1035,8/30/2023,yogurt,2023,8,30,2
1035,8/30/2023,jam,2023,8,30,2
1035,8/30/2023,chicken,2023,8,30,2
1035,8/30/2023,eggs,2023,8,30,2
1045,11/7/2023,rice,2023,11,7,1
1045,11/7/2023,milk,2023,11,7,1
1045,11/7/2023,bread,2023,11,7,1
1045,11/7/2023,cheese,2023,11,7,1
1045,11/7/2023,yogurt,2023,11,7,1
1045,11/7/2023,butter,2023,11,7,1
1004,10/11/2023,oranges,2023,10,11,2
1004,10/11/2023,rice,2023,10,11,2
1004,10/11/2023,cheese,2023,10,11,2
1004,10/11/2023,butter,2023,10,11,2
1029,7/10/2023,pasta,2023,7,10,0
1029,7/10/2023,butter,2023,7,10,0
1031,6/27/2023,yogurt,2023,6,27,1
1031,6/27/2023,spinach,2023,6,27,1
1099,6/10/2023,cereal,2023,6,10,5
1099,6/10/2023,cheese,2023,6,10,5
1099,6/10/2023,oranges,2023,6,10,5
1018,3/26/2023,rice,2023,3,26,6
1018,3/26/2023,jam,2023,3,26,6
1018,3/26/2023,bread,2023,3,26,6
1018,3/26/2023,apples,2023,3,26,6
1018,3/26/2023,milk,2023,3,26,6
1018,3/26/2023,butter,2023,3,26,6
1081,12/25/2023,oranges,2023,12,25,0
1081,12/25/2023,chicken,2023,12,25,0
1081,12/25/2023,bread,2023,12,25,0
1081,12/25/2023,rice,2023,12,25,0
1097,8/26/2023,eggs,2023,8,26,5
1097,8/26/2023,bread,2023,8,26,5
1097,8/26/2023,jam,2023,8,26,5
1097,8/26/2023,chicken,2023,8,26,5
1097,8/26/2023,yogurt,2023,8,26,5
1097,8/26/2023,butter,2023,8,26,5
1003,6/3/2023,rice,2023,6,3,5
1003,6/3/2023,milk,2023,6,3,5
1091,6/18/2023,milk,2023,6,18,6
1091,6/18/2023,butter,2023,6,18,6
1091,6/18/2023,rice,2023,6,18,6
1042,3/6/2023,cheese,2023,3,6,0
1042,3/6/2023,butter,2023,3,6,0
1042,3/6/2023,beans,2023,3,6,0
1042,3/6/2023,milk,2023,3,6,0
1042,3/6/2023,pasta,2023,3,6,0
1042,3/6/2023,oranges,2023,3,6,0
1071,7/29/2023,milk,2023,7,29,5
1071,7/29/2023,pasta,2023,7,29,5
1071,7/29/2023,beans,2023,7,29,5
1071,7/29/2023,jam,2023,7,29,5
1071,7/29/2023,chicken,2023,7,29,5
1004,3/31/2023,beans,2023,3,31,4
1004,3/31/2023,chicken,2023,3,31,4
1086,10/12/2023,eggs,2023,10,12,3
1086,10/12/2023,bread,2023,10,12,3
1086,10/12/2023,apples,2023,10,12,3
1086,10/12/2023,spinach,2023,10,12,3
1086,10/12/2023,cereal,2023,10,12,3
1086,10/12/2023,oranges,2023,10,12,3
1071,11/25/2023,beans,2023,11,25,5
1071,11/25/2023,eggs,2023,11,25,5
1059,10/13/2023,cheese,2023,10,13,4
1059,10/13/2023,butter,2023,10,13,4
1059,10/13/2023,beans,2023,10,13,4
1059,10/13/2023,jam,2023,10,13,4
1059,10/13/2023,yogurt,2023,10,13,4
1059,10/13/2023,eggs,2023,10,13,4
1084,11/14/2023,milk,2023,11,14,1
1084,11/14/2023,eggs,2023,11,14,1
1084,11/14/2023,pasta,2023,11,14,1
1084,11/14/2023,apples,2023,11,14,1
1084,11/14/2023,rice,2023,11,14,1
1073,1/8/2023,yogurt,2023,1,8,6
1073,1/8/2023,cereal,2023,1,8,6
1073,1/8/2023,chicken,2023,1,8,6
1073,1/8/2023,spinach,2023,1,8,6
1044,9/10/2023,rice,2023,9,10,6
1044,9/10/2023,spinach,2023,9,10,6
1044,9/10/2023,milk,2023,9,10,6
1044,9/10/2023,pasta,2023,9,10,6
1098,1/11/2023,cheese,2023,1,11,2
1098,1/11/2023,milk,2023,1,11,2
1098,1/11/2023,jam,2023,1,11,2
1098,1/11/2023,rice,2023,1,11,2
1098,1/11/2023,bread,2023,1,11,2
1098,1/11/2023,apples,2023,1,11,2
1077,8/9/2023,beans,2023,8,9,2
1077,8/9/2023,bread,2023,8,9,2
1077,8/9/2023,pasta,2023,8,9,2
1077,8/9/2023,milk,2023,8,9,2
1077,8/9/2023,cereal,2023,8,9,2
1077,8/9/2023,jam,2023,8,9,2
1066,11/8/2023,apples,2023,11,8,2
1066,11/8/2023,bread,2023,11,8,2
1066,11/8/2023,spinach,2023,11,8,2
1066,11/8/2023,butter,2023,11,8,2
1066,11/8/2023,yogurt,2023,11,8,2
1066,11/8/2023,cheese,2023,11,8,2
1042,8/4/2023,eggs,2023,8,4,4
1042,8/4/2023,spinach,2023,8,4,4
1042,8/4/2023,oranges,2023,8,4,4
1042,8/4/2023,milk,2023,8,4,4
1042,8/4/2023,cereal,2023,8,4,4
1056,1/23/2023,apples,2023,1,23,0
1056,1/23/2023,cereal,2023,1,23,0
1018,8/16/2023,butter,2023,8,16,2
1018,8/16/2023,eggs,2023,8,16,2
1018,8/16/2023,apples,2023,8,16,2
1018,8/16/2023,beans,2023,8,16,2
1018,8/16/2023,chicken,2023,8,16,2
1008,6/3/2023,spinach,2023,6,3,5
1008,6/3/2023,chicken,2023,6,3,5
1008,6/3/2023,bread,2023,6,3,5
1008,6/3/2023,jam,2023,6,3,5
1008,6/3/2023,cereal,2023,6,3,5
1008,6/3/2023,eggs,2023,6,3,5
1081,1/11/2023,milk,2023,1,11,2
1081,1/11/2023,eggs,2023,1,11,2
1081,1/11/2023,oranges,2023,1,11,2
1081,1/11/2023,pasta,2023,1,11,2
1081,1/11/2023,apples,2023,1,11,2
1081,1/11/2023,rice,2023,1,11,2
1078,3/24/2023,yogurt,2023,3,24,4
1078,3/24/2023,apples,2023,3,24,4
1078,3/24/2023,milk,2023,3,24,4
1078,3/24/2023,cheese,2023,3,24,4
1078,3/24/2023,pasta,2023,3,24,4
1078,3/24/2023,oranges,2023,3,24,4
1099,9/13/2023,cereal,2023,9,13,2
1099,9/13/2023,cheese,2023,9,13,2
1099,9/13/2023,yogurt,2023,9,13,2
1001,9/30/2023,beans,2023,9,30,5
1001,9/30/2023,jam,2023,9,30,5
1001,9/30/2023,eggs,2023,9,30,5
1001,9/30/2023,pasta,2023,9,30,5
1018,5/9/2023,eggs,2023,5,9,1
1018,5/9/2023,milk,2023,5,9,1
1018,5/9/2023,chicken,2023,5,9,1
1000,1/17/2023,butter,2023,1,17,1
1000,1/17/2023,oranges,2023,1,17,1
1000,1/17/2023,pasta,2023,1,17,1
1000,1/17/2023,jam,2023,1,17,1
1039,2/26/2023,cereal,2023,2,26,6
1039,2/26/2023,eggs,2023,2,26,6
1039,2/26/2023,apples,2023,2,26,6
1039,2/26/2023,rice,2023,2,26,6
1013,6/17/2023,cereal,2023,6,17,5
1013,6/17/2023,spinach,2023,6,17,5
1013,6/17/2023,oranges,2023,6,17,5
1013,6/17/2023,milk,2023,6,17,5
1013,6/17/2023,rice,2023,6,17,5
1013,6/17/2023,bread,2023,6,17,5
1049,3/31/2023,rice,2023,3,31,4
1049,3/31/2023,cheese,2023,3,31,4
1049,3/31/2023,apples,2023,3,31,4
1049,3/31/2023,bread,2023,3,31,4
1049,3/31/2023,jam,2023,3,31,4
1035,3/26/2023,oranges,2023,3,26,6
1035,3/26/2023,bread,2023,3,26,6
1035,3/26/2023,eggs,2023,3,26,6
1035,3/26/2023,cheese,2023,3,26,6
1028,12/3/2023,rice,2023,12,3,6
1028,12/3/2023,cheese,2023,12,3,6
1028,12/3/2023,cereal,2023,12,3,6
1086,11/4/2023,cereal,2023,11,4,5
1086,11/4/2023,jam,2023,11,4,5
1086,11/4/2023,eggs,2023,11,4,5
1086,11/4/2023,butter,2023,11,4,5
1041,11/24/2023,spinach,2023,11,24,4
1041,11/24/2023,cheese,2023,11,24,4
1041,11/24/2023,jam,2023,11,24,4
1041,11/24/2023,chicken,2023,11,24,4
1041,11/24/2023,apples,2023,11,24,4
1041,11/24/2023,eggs,2023,11,24,4
1005,5/24/2023,spinach,2023,5,24,2
1005,5/24/2023,yogurt,2023,5,24,2
1017,11/6/2023,apples,2023,11,6,0
1017,11/6/2023,jam,2023,11,6,0
1017,11/6/2023,pasta,2023,11,6,0
1017,11/6/2023,rice,2023,11,6,0
1017,11/6/2023,cheese,2023,11,6,0
1011,8/15/2023,butter,2023,8,15,1
1011,8/15/2023,oranges,2023,8,15,1
1011,8/15/2023,milk,2023,8,15,1
1020,11/4/2023,yogurt,2023,11,4,5
1020,11/4/2023,jam,2023,11,4,5
1020,11/4/2023,bread,2023,11,4,5
1038,2/14/2023,oranges,2023,2,14,1
1038,2/14/2023,chicken,2023,2,14,1
1038,2/14/2023,cheese,2023,2,14,1
1038,2/14/2023,jam,2023,2,14,1
1038,2/14/2023,butter,2023,2,14,1
1045,12/17/2023,rice,2023,12,17,6
1045,12/17/2023,jam,2023,12,17,6
1045,12/17/2023,apples,2023,12,17,6
1048,11/6/2023,oranges,2023,11,6,0
1048,11/6/2023,yogurt,2023,11,6,0
1048,11/6/2023,bread,2023,11,6,0
1050,4/24/2023,yogurt,2023,4,24,0
1050,4/24/2023,cereal,2023,4,24,0
1050,4/24/2023,cheese,2023,4,24,0
1004,4/21/2023,yogurt,2023,4,21,4
1004,4/21/2023,eggs,2023,4,21,4
1075,3/22/2023,bread,2023,3,22,2
1075,3/22/2023,milk,2023,3,22,2
1075,3/22/2023,chicken,2023,3,22,2
1075,3/22/2023,cereal,2023,3,22,2
1075,3/22/2023,spinach,2023,3,22,2
1075,3/22/2023,jam,2023,3,22,2
1019,1/24/2023,butter,2023,1,24,1
1019,1/24/2023,beans,2023,1,24,1
1019,1/24/2023,rice,2023,1,24,1
1019,1/24/2023,bread,2023,1,24,1
1019,1/24/2023,spinach,2023,1,24,1
1073,5/3/2023,eggs,2023,5,3,2
1073,5/3/2023,cereal,2023,5,3,2
1073,5/3/2023,rice,2023,5,3,2
1028,9/8/2023,oranges,2023,9,8,4
1028,9/8/2023,butter,2023,9,8,4
1028,9/8/2023,rice,2023,9,8,4
1028,9/8/2023,bread,2023,9,8,4
1028,9/8/2023,pasta,2023,9,8,4
1028,9/8/2023,beans,2023,9,8,4
1082,1/12/2023,pasta,2023,1,12,3
1082,1/12/2023,rice,2023,1,12,3
1082,1/12/2023,beans,2023,1,12,3
1043,8/9/2023,apples,2023,8,9,2
1043,8/9/2023,jam,2023,8,9,2
1023,6/24/2023,pasta,2023,6,24,5
1023,6/24/2023,spinach,2023,6,24,5
1023,6/24/2023,beans,2023,6,24,5
1023,6/24/2023,milk,2023,6,24,5
1023,6/24/2023,oranges,2023,6,24,5
1008,9/21/2023,cereal,2023,9,21,3
1008,9/21/2023,rice,2023,9,21,3
1008,9/21/2023,milk,2023,9,21,3
1008,9/21/2023,bread,2023,9,21,3
1093,8/19/2023,rice,2023,8,19,5
1093,8/19/2023,cheese,2023,8,19,5
1093,8/19/2023,jam,2023,8,19,5
1093,8/19/2023,eggs,2023,8,19,5
1093,8/19/2023,bread,2023,8,19,5
1093,8/19/2023,milk,2023,8,19,5
1099,6/26/2023,jam,2023,6,26,0
1099,6/26/2023,pasta,2023,6,26,0
1099,6/26/2023,eggs,2023,6,26,0
1010,7/17/2023,oranges,2023,7,17,0
1010,7/17/2023,cheese,2023,7,17,0
1010,7/17/2023,chicken,2023,7,17,0
1010,7/17/2023,butter,2023,7,17,0
1010,7/17/2023,milk,2023,7,17,0
1042,7/12/2023,oranges,2023,7,12,2
1042,7/12/2023,pasta,2023,7,12,2
1042,7/12/2023,milk,2023,7,12,2
1042,7/12/2023,eggs,2023,7,12,2
